xref,dname,gid,did,g,d
C2239176,Liver carcinoma,3417,DOID:684,4158,5679
C2239176,Liver carcinoma,3439,DOID:684,3185,5679
C2239176,Liver carcinoma,3476,DOID:684,11071,5679
C2239176,Liver carcinoma,3480,DOID:684,15718,5679
C2239176,Liver carcinoma,3481,DOID:684,15717,5679
C2239176,Liver carcinoma,3482,DOID:684,15720,5679
C2239176,Liver carcinoma,3491,DOID:684,6418,5679
C2239176,Liver carcinoma,3569,DOID:684,8535,5679
C2239176,Liver carcinoma,3576,DOID:684,15230,5679
C2239176,Liver carcinoma,3660,DOID:684,2766,5679
C2239176,Liver carcinoma,3667,DOID:684,2764,5679
C2239176,Liver carcinoma,367,DOID:684,14502,5679
C2239176,Liver carcinoma,3699,DOID:684,9804,5679
C2239176,Liver carcinoma,3725,DOID:684,16561,5679
C2239176,Liver carcinoma,3845,DOID:684,6802,5679
C2239176,Liver carcinoma,3954,DOID:684,1905,5679
C2239176,Liver carcinoma,4143,DOID:684,7018,5679
C2239176,Liver carcinoma,4199,DOID:684,1301,5679
C2239176,Liver carcinoma,4233,DOID:684,2984,5679
C2239176,Liver carcinoma,4297,DOID:684,1001,5679
C2239176,Liver carcinoma,4313,DOID:684,7265,5679
C2239176,Liver carcinoma,4318,DOID:684,7270,5679
C2239176,Liver carcinoma,4353,DOID:684,5962,5679
C2239176,Liver carcinoma,4489,DOID:684,8549,5679
C2239176,Liver carcinoma,4502,DOID:684,15162,5679
C2239176,Liver carcinoma,4598,DOID:684,328,5679
C2239176,Liver carcinoma,4609,DOID:684,1073,5679
C2239176,Liver carcinoma,47,DOID:684,13828,5679
C2239176,Liver carcinoma,472,DOID:684,4690,5679
C2239176,Liver carcinoma,4780,DOID:684,2370,5679
C2239176,Liver carcinoma,4792,DOID:684,11344,5679
C2239176,Liver carcinoma,4830,DOID:684,14591,5679
C2239176,Liver carcinoma,50,DOID:684,14728,5679
C2239176,Liver carcinoma,51,DOID:684,14727,5679
C2239176,Liver carcinoma,5105,DOID:684,5132,5679
C2239176,Liver carcinoma,51085,DOID:684,15215,5679
C2239176,Liver carcinoma,51360,DOID:684,3030,5679
C2239176,Liver carcinoma,5155,DOID:684,17466,5679
C2239176,Liver carcinoma,5157,DOID:684,18194,5679
C2239176,Liver carcinoma,5218,DOID:684,12164,5679
C2239176,Liver carcinoma,5226,DOID:684,2560,5679
C2239176,Liver carcinoma,5230,DOID:684,11535,5679
C2239176,Liver carcinoma,5243,DOID:684,1896,5679
C2239176,Liver carcinoma,5244,DOID:684,7530,5679
C2239176,Liver carcinoma,5245,DOID:684,1891,5679
C2239176,Liver carcinoma,5265,DOID:684,1245,5679
C2239176,Liver carcinoma,5267,DOID:684,1243,5679
C2239176,Liver carcinoma,5290,DOID:684,14615,5679
C2239176,Liver carcinoma,5315,DOID:684,8579,5679
C2239176,Liver carcinoma,5317,DOID:684,8577,5679
C2239176,Liver carcinoma,5468,DOID:684,16162,5679
C2239176,Liver carcinoma,5469,DOID:684,14959,5679
C2239176,Liver carcinoma,5502,DOID:684,14411,5679
C2239176,Liver carcinoma,55840,DOID:684,11067,5679
C2239176,Liver carcinoma,57016,DOID:684,5336,5679
C2239176,Liver carcinoma,5743,DOID:684,7319,5679
C2239176,Liver carcinoma,5747,DOID:684,7323,5679
C2239176,Liver carcinoma,57492,DOID:684,205,5679
C2239176,Liver carcinoma,57509,DOID:684,12229,5679
C2239176,Liver carcinoma,5836,DOID:684,11346,5679
C2239176,Liver carcinoma,58508,DOID:684,8991,5679
C2239176,Liver carcinoma,5879,DOID:684,10071,5679
C2239176,Liver carcinoma,5914,DOID:684,7057,5679
C2239176,Liver carcinoma,5925,DOID:684,15139,5679
C2239176,Liver carcinoma,595,DOID:684,3596,5679
C2239176,Liver carcinoma,598,DOID:684,3601,5679
C2239176,Liver carcinoma,60,DOID:684,15568,5679
C2239176,Liver carcinoma,6194,DOID:684,10156,5679
C2239176,Liver carcinoma,6197,DOID:684,4800,5679
C2239176,Liver carcinoma,6240,DOID:684,10831,5679
C2239176,Liver carcinoma,6241,DOID:684,10832,5679
C2239176,Liver carcinoma,6319,DOID:684,4169,5679
C2239176,Liver carcinoma,6348,DOID:684,14874,5679
C2239176,Liver carcinoma,637,DOID:684,15591,5679
C2239176,Liver carcinoma,6387,DOID:684,18417,5679
C2239176,Liver carcinoma,64399,DOID:684,8428,5679
C2239176,Liver carcinoma,6502,DOID:684,15039,5679
C2239176,Liver carcinoma,6513,DOID:684,14923,5679
C2239176,Liver carcinoma,6514,DOID:684,5664,5679
C2239176,Liver carcinoma,6528,DOID:684,15608,5679
C2239176,Liver carcinoma,6648,DOID:684,6698,5679
C2239176,Liver carcinoma,6720,DOID:684,11664,5679
C2239176,Liver carcinoma,6721,DOID:684,11663,5679
C2239176,Liver carcinoma,6772,DOID:684,711,5679
C2239176,Liver carcinoma,6775,DOID:684,707,5679
C2239176,Liver carcinoma,6888,DOID:684,6889,5679
C2239176,Liver carcinoma,7001,DOID:684,5849,5679
C2239176,Liver carcinoma,7015,DOID:684,3907,5679
C2239176,Liver carcinoma,7039,DOID:684,15258,5679
C2239176,Liver carcinoma,7040,DOID:684,5887,5679
C2239176,Liver carcinoma,7054,DOID:684,14689,5679
C2239176,Liver carcinoma,7157,DOID:684,11242,5679
C2239176,Liver carcinoma,7248,DOID:684,7951,5679
C2239176,Liver carcinoma,7263,DOID:684,9531,5679
C2239176,Liver carcinoma,7298,DOID:684,3128,5679
C2239176,Liver carcinoma,7345,DOID:684,7147,5679
C2239176,Liver carcinoma,735,DOID:684,17943,5679
C2239176,Liver carcinoma,7372,DOID:684,15767,5679
C2239176,Liver carcinoma,7376,DOID:684,15769,5679
C2239176,Liver carcinoma,7412,DOID:684,16966,5679
C2239176,Liver carcinoma,7571,DOID:684,15644,5679
C2239176,Liver carcinoma,760,DOID:684,7903,5679
C2239176,Liver carcinoma,7832,DOID:684,2849,5679
C2239176,Liver carcinoma,7980,DOID:684,12078,5679
C2239176,Liver carcinoma,80381,DOID:684,1169,5679
C2239176,Liver carcinoma,8289,DOID:684,15031,5679
C2239176,Liver carcinoma,8312,DOID:684,2043,5679
C2239176,Liver carcinoma,83597,DOID:684,14338,5679
C2239176,Liver carcinoma,83932,DOID:684,5853,5679
C2239176,Liver carcinoma,83940,DOID:684,15224,5679
C2239176,Liver carcinoma,8407,DOID:684,15643,5679
C2239176,Liver carcinoma,841,DOID:684,16428,5679
C2239176,Liver carcinoma,8431,DOID:684,7607,5679
C2239176,Liver carcinoma,8660,DOID:684,6603,5679
C2239176,Liver carcinoma,8667,DOID:684,6610,5679
C2239176,Liver carcinoma,87178,DOID:684,9268,5679
C2239176,Liver carcinoma,8720,DOID:684,10942,5679
C2239176,Liver carcinoma,873,DOID:684,3197,5679
C2239176,Liver carcinoma,8743,DOID:684,8937,5679
C2239176,Liver carcinoma,8805,DOID:684,17125,5679
C2239176,Liver carcinoma,8826,DOID:684,17506,5679
C2239176,Liver carcinoma,8900,DOID:684,2562,5679
C2239176,Liver carcinoma,898,DOID:684,16622,5679
C2239176,Liver carcinoma,89885,DOID:684,16717,5679
C2239176,Liver carcinoma,9021,DOID:684,7195,5679
C2239176,Liver carcinoma,9099,DOID:684,17286,5679
C2239176,Liver carcinoma,9353,DOID:684,15735,5679
C2239176,Liver carcinoma,9510,DOID:684,6947,5679
C2239176,Liver carcinoma,9518,DOID:684,10524,5679
C2239176,Liver carcinoma,9588,DOID:684,16332,5679
C2239176,Liver carcinoma,9681,DOID:684,17080,5679
C2239176,Liver carcinoma,9757,DOID:684,522,5679
C2239176,Liver carcinoma,9965,DOID:684,714,5679
C2239176,Liver carcinoma,9971,DOID:684,10430,5679
C0206726,gliosarcoma,10460,DOID:3071,12458,3687
C0206726,gliosarcoma,1555,DOID:3071,10306,3687
C0206726,gliosarcoma,1562,DOID:3071,17881,3687
C0206726,gliosarcoma,1956,DOID:3071,6158,3687
C0206726,gliosarcoma,2260,DOID:3071,9983,3687
C0206726,gliosarcoma,2261,DOID:3071,13972,3687
C0206726,gliosarcoma,3417,DOID:3071,4158,3687
C0206726,gliosarcoma,346288,DOID:3071,16113,3687
C0206726,gliosarcoma,4255,DOID:3071,4975,3687
C0206726,gliosarcoma,4792,DOID:3071,11344,3687
C0206726,gliosarcoma,5447,DOID:3071,14390,3687
C0206726,gliosarcoma,5468,DOID:3071,16162,3687
C0206726,gliosarcoma,6867,DOID:3071,7550,3687
C0206726,gliosarcoma,7157,DOID:3071,11242,3687
C0206726,gliosarcoma,7422,DOID:3071,3879,3687
C0206726,gliosarcoma,8216,DOID:3071,15729,3687
C0206686,Adrenocortical carcinoma,1029,DOID:3948,15845,4176
C0206686,Adrenocortical carcinoma,1499,DOID:3948,14960,4176
C0206686,Adrenocortical carcinoma,1616,DOID:3948,12474,4176
C0206686,Adrenocortical carcinoma,1956,DOID:3948,6158,4176
C0206686,Adrenocortical carcinoma,3480,DOID:3948,15718,4176
C0206686,Adrenocortical carcinoma,3481,DOID:3948,15717,4176
C0206686,Adrenocortical carcinoma,4221,DOID:3948,11925,4176
C0206686,Adrenocortical carcinoma,5243,DOID:3948,1896,4176
C0206686,Adrenocortical carcinoma,5925,DOID:3948,15139,4176
C0206686,Adrenocortical carcinoma,6240,DOID:3948,10831,4176
C0206686,Adrenocortical carcinoma,6678,DOID:3948,16523,4176
C0206686,Adrenocortical carcinoma,673,DOID:3948,16680,4176
C0206686,Adrenocortical carcinoma,7015,DOID:3948,3907,4176
C0206686,Adrenocortical carcinoma,7153,DOID:3948,11245,4176
C0206686,Adrenocortical carcinoma,7157,DOID:3948,11242,4176
C0206686,Adrenocortical carcinoma,84133,DOID:3948,9152,4176
C0206686,Adrenocortical carcinoma,9968,DOID:3948,724,4176
C0036341,Schizophrenia,10000,DOID:5419,7807,5005
C0036341,Schizophrenia,1012,DOID:5419,5939,5005
C0036341,Schizophrenia,10198,DOID:5419,10581,5005
C0036341,Schizophrenia,10274,DOID:5419,16356,5005
C0036341,Schizophrenia,10641,DOID:5419,3135,5005
C0036341,Schizophrenia,10659,DOID:5419,18134,5005
C0036341,Schizophrenia,10718,DOID:5419,9860,5005
C0036341,Schizophrenia,10752,DOID:5419,11166,5005
C0036341,Schizophrenia,10806,DOID:5419,15977,5005
C0036341,Schizophrenia,10814,DOID:5419,6714,5005
C0036341,Schizophrenia,10815,DOID:5419,6713,5005
C0036341,Schizophrenia,1108,DOID:5419,11299,5005
C0036341,Schizophrenia,1116,DOID:5419,582,5005
C0036341,Schizophrenia,11278,DOID:5419,11964,5005
C0036341,Schizophrenia,113,DOID:5419,17473,5005
C0036341,Schizophrenia,1136,DOID:5419,1593,5005
C0036341,Schizophrenia,115111,DOID:5419,15277,5005
C0036341,Schizophrenia,116369,DOID:5419,385,5005
C0036341,Schizophrenia,116987,DOID:5419,3425,5005
C0036341,Schizophrenia,1182,DOID:5419,2411,5005
C0036341,Schizophrenia,119032,DOID:5419,18650,5005
C0036341,Schizophrenia,119749,DOID:5419,11705,5005
C0036341,Schizophrenia,1268,DOID:5419,7573,5005
C0036341,Schizophrenia,1281,DOID:5419,7995,5005
C0036341,Schizophrenia,131177,DOID:5419,6958,5005
C0036341,Schizophrenia,1312,DOID:5419,12238,5005
C0036341,Schizophrenia,133482,DOID:5419,6488,5005
C0036341,Schizophrenia,1356,DOID:5419,13495,5005
C0036341,Schizophrenia,146279,DOID:5419,10601,5005
C0036341,Schizophrenia,147657,DOID:5419,14648,5005
C0036341,Schizophrenia,147929,DOID:5419,6091,5005
C0036341,Schizophrenia,152330,DOID:5419,7425,5005
C0036341,Schizophrenia,160777,DOID:5419,2996,5005
C0036341,Schizophrenia,1610,DOID:5419,12501,5005
C0036341,Schizophrenia,166378,DOID:5419,5753,5005
C0036341,Schizophrenia,1739,DOID:5419,11532,5005
C0036341,Schizophrenia,1806,DOID:5419,14902,5005
C0036341,Schizophrenia,1812,DOID:5419,14129,5005
C0036341,Schizophrenia,1813,DOID:5419,5507,5005
C0036341,Schizophrenia,1814,DOID:5419,5500,5005
C0036341,Schizophrenia,1815,DOID:5419,5501,5005
C0036341,Schizophrenia,1983,DOID:5419,13742,5005
C0036341,Schizophrenia,203062,DOID:5419,3208,5005
C0036341,Schizophrenia,207,DOID:5419,11066,5005
C0036341,Schizophrenia,2107,DOID:5419,16587,5005
C0036341,Schizophrenia,220988,DOID:5419,8859,5005
C0036341,Schizophrenia,222698,DOID:5419,10771,5005
C0036341,Schizophrenia,2242,DOID:5419,13354,5005
C0036341,Schizophrenia,2260,DOID:5419,9983,5005
C0036341,Schizophrenia,22854,DOID:5419,17232,5005
C0036341,Schizophrenia,22906,DOID:5419,13997,5005
C0036341,Schizophrenia,22978,DOID:5419,2525,5005
C0036341,Schizophrenia,22997,DOID:5419,12766,5005
C0036341,Schizophrenia,23228,DOID:5419,1993,5005
C0036341,Schizophrenia,23236,DOID:5419,10998,5005
C0036341,Schizophrenia,23293,DOID:5419,14168,5005
C0036341,Schizophrenia,23314,DOID:5419,9317,5005
C0036341,Schizophrenia,23339,DOID:5419,8665,5005
C0036341,Schizophrenia,23731,DOID:5419,11817,5005
C0036341,Schizophrenia,23774,DOID:5419,3309,5005
C0036341,Schizophrenia,23780,DOID:5419,7711,5005
C0036341,Schizophrenia,2475,DOID:5419,13651,5005
C0036341,Schizophrenia,255101,DOID:5419,5770,5005
C0036341,Schizophrenia,2559,DOID:5419,2130,5005
C0036341,Schizophrenia,2561,DOID:5419,12374,5005
C0036341,Schizophrenia,2563,DOID:5419,12376,5005
C0036341,Schizophrenia,2571,DOID:5419,16104,5005
C0036341,Schizophrenia,2572,DOID:5419,2783,5005
C0036341,Schizophrenia,25791,DOID:5419,16782,5005
C0036341,Schizophrenia,25797,DOID:5419,16781,5005
C0036341,Schizophrenia,25874,DOID:5419,17785,5005
C0036341,Schizophrenia,259173,DOID:5419,18012,5005
C0036341,Schizophrenia,26047,DOID:5419,11790,5005
C0036341,Schizophrenia,26051,DOID:5419,10478,5005
C0036341,Schizophrenia,26058,DOID:5419,10472,5005
C0036341,Schizophrenia,267012,DOID:5419,12232,5005
C0036341,Schizophrenia,2694,DOID:5419,950,5005
C0036341,Schizophrenia,27185,DOID:5419,17390,5005
C0036341,Schizophrenia,27257,DOID:5419,3065,5005
C0036341,Schizophrenia,280636,DOID:5419,15692,5005
C0036341,Schizophrenia,2823,DOID:5419,3612,5005
C0036341,Schizophrenia,284217,DOID:5419,16308,5005
C0036341,Schizophrenia,288,DOID:5419,17313,5005
C0036341,Schizophrenia,2887,DOID:5419,1641,5005
C0036341,Schizophrenia,2898,DOID:5419,11280,5005
C0036341,Schizophrenia,2901,DOID:5419,8552,5005
C0036341,Schizophrenia,2903,DOID:5419,8550,5005
C0036341,Schizophrenia,2904,DOID:5419,8557,5005
C0036341,Schizophrenia,2906,DOID:5419,8555,5005
C0036341,Schizophrenia,2908,DOID:5419,8560,5005
C0036341,Schizophrenia,29115,DOID:5419,9963,5005
C0036341,Schizophrenia,29119,DOID:5419,9956,5005
C0036341,Schizophrenia,2912,DOID:5419,16880,5005
C0036341,Schizophrenia,2913,DOID:5419,16881,5005
C0036341,Schizophrenia,2931,DOID:5419,17326,5005
C0036341,Schizophrenia,2932,DOID:5419,17325,5005
C0036341,Schizophrenia,3084,DOID:5419,17183,5005
C0036341,Schizophrenia,3094,DOID:5419,12445,5005
C0036341,Schizophrenia,3123,DOID:5419,16439,5005
C0036341,Schizophrenia,319100,DOID:5419,5633,5005
C0036341,Schizophrenia,3240,DOID:5419,6171,5005
C0036341,Schizophrenia,3269,DOID:5419,6818,5005
C0036341,Schizophrenia,3356,DOID:5419,14372,5005
C0036341,Schizophrenia,3362,DOID:5419,6855,5005
C0036341,Schizophrenia,3363,DOID:5419,4282,5005
C0036341,Schizophrenia,338442,DOID:5419,4015,5005
C0036341,Schizophrenia,339230,DOID:5419,5613,5005
C0036341,Schizophrenia,348,DOID:5419,13902,5005
C0036341,Schizophrenia,348327,DOID:5419,9111,5005
C0036341,Schizophrenia,348980,DOID:5419,2492,5005
C0036341,Schizophrenia,3553,DOID:5419,16861,5005
C0036341,Schizophrenia,3559,DOID:5419,16869,5005
C0036341,Schizophrenia,3569,DOID:5419,8535,5005
C0036341,Schizophrenia,3570,DOID:5419,1027,5005
C0036341,Schizophrenia,3632,DOID:5419,12975,5005
C0036341,Schizophrenia,3699,DOID:5419,9804,5005
C0036341,Schizophrenia,3700,DOID:5419,17031,5005
C0036341,Schizophrenia,3703,DOID:5419,17030,5005
C0036341,Schizophrenia,3791,DOID:5419,6132,5005
C0036341,Schizophrenia,3836,DOID:5419,11305,5005
C0036341,Schizophrenia,387032,DOID:5419,15241,5005
C0036341,Schizophrenia,387509,DOID:5419,2871,5005
C0036341,Schizophrenia,3908,DOID:5419,15912,5005
C0036341,Schizophrenia,4035,DOID:5419,14180,5005
C0036341,Schizophrenia,4124,DOID:5419,7677,5005
C0036341,Schizophrenia,4129,DOID:5419,7667,5005
C0036341,Schizophrenia,4160,DOID:5419,6365,5005
C0036341,Schizophrenia,4233,DOID:5419,2984,5005
C0036341,Schizophrenia,4524,DOID:5419,14593,5005
C0036341,Schizophrenia,4538,DOID:5419,12027,5005
C0036341,Schizophrenia,4729,DOID:5419,374,5005
C0036341,Schizophrenia,4775,DOID:5419,10695,5005
C0036341,Schizophrenia,4790,DOID:5419,11342,5005
C0036341,Schizophrenia,4842,DOID:5419,3213,5005
C0036341,Schizophrenia,4855,DOID:5419,12756,5005
C0036341,Schizophrenia,488,DOID:5419,11624,5005
C0036341,Schizophrenia,4900,DOID:5419,11473,5005
C0036341,Schizophrenia,4908,DOID:5419,8786,5005
C0036341,Schizophrenia,4914,DOID:5419,17046,5005
C0036341,Schizophrenia,4923,DOID:5419,8112,5005
C0036341,Schizophrenia,5021,DOID:5419,12392,5005
C0036341,Schizophrenia,5045,DOID:5419,10500,5005
C0036341,Schizophrenia,5062,DOID:5419,11136,5005
C0036341,Schizophrenia,5108,DOID:5419,7468,5005
C0036341,Schizophrenia,51150,DOID:5419,8521,5005
C0036341,Schizophrenia,5142,DOID:5419,8819,5005
C0036341,Schizophrenia,5245,DOID:5419,1891,5005
C0036341,Schizophrenia,5286,DOID:5419,5809,5005
C0036341,Schizophrenia,5291,DOID:5419,14616,5005
C0036341,Schizophrenia,5362,DOID:5419,16406,5005
C0036341,Schizophrenia,5371,DOID:5419,10082,5005
C0036341,Schizophrenia,54659,DOID:5419,15546,5005
C0036341,Schizophrenia,54805,DOID:5419,11394,5005
C0036341,Schizophrenia,54806,DOID:5419,16340,5005
C0036341,Schizophrenia,551,DOID:5419,4938,5005
C0036341,Schizophrenia,55206,DOID:5419,6347,5005
C0036341,Schizophrenia,55366,DOID:5419,8690,5005
C0036341,Schizophrenia,55568,DOID:5419,4107,5005
C0036341,Schizophrenia,55717,DOID:5419,12900,5005
C0036341,Schizophrenia,55733,DOID:5419,12289,5005
C0036341,Schizophrenia,55737,DOID:5419,12286,5005
C0036341,Schizophrenia,55741,DOID:5419,5391,5005
C0036341,Schizophrenia,55824,DOID:5419,9102,5005
C0036341,Schizophrenia,5587,DOID:5419,11929,5005
C0036341,Schizophrenia,5625,DOID:5419,9669,5005
C0036341,Schizophrenia,5639,DOID:5419,17783,5005
C0036341,Schizophrenia,5649,DOID:5419,11588,5005
C0036341,Schizophrenia,56603,DOID:5419,13938,5005
C0036341,Schizophrenia,56924,DOID:5419,13388,5005
C0036341,Schizophrenia,56957,DOID:5419,3838,5005
C0036341,Schizophrenia,57142,DOID:5419,8806,5005
C0036341,Schizophrenia,57188,DOID:5419,4820,5005
C0036341,Schizophrenia,5740,DOID:5419,6453,5005
C0036341,Schizophrenia,57412,DOID:5419,4662,5005
C0036341,Schizophrenia,57476,DOID:5419,692,5005
C0036341,Schizophrenia,57502,DOID:5419,3026,5005
C0036341,Schizophrenia,57688,DOID:5419,12313,5005
C0036341,Schizophrenia,5816,DOID:5419,10724,5005
C0036341,Schizophrenia,5973,DOID:5419,9036,5005
C0036341,Schizophrenia,5999,DOID:5419,2095,5005
C0036341,Schizophrenia,6002,DOID:5419,17956,5005
C0036341,Schizophrenia,60493,DOID:5419,14828,5005
C0036341,Schizophrenia,607,DOID:5419,4254,5005
C0036341,Schizophrenia,627,DOID:5419,6266,5005
C0036341,Schizophrenia,6347,DOID:5419,14871,5005
C0036341,Schizophrenia,63826,DOID:5419,13361,5005
C0036341,Schizophrenia,641372,DOID:5419,13058,5005
C0036341,Schizophrenia,6426,DOID:5419,10388,5005
C0036341,Schizophrenia,64478,DOID:5419,18169,5005
C0036341,Schizophrenia,6472,DOID:5419,2671,5005
C0036341,Schizophrenia,64919,DOID:5419,9167,5005
C0036341,Schizophrenia,65078,DOID:5419,10005,5005
C0036341,Schizophrenia,6529,DOID:5419,15607,5005
C0036341,Schizophrenia,6531,DOID:5419,6282,5005
C0036341,Schizophrenia,6532,DOID:5419,3386,5005
C0036341,Schizophrenia,6671,DOID:5419,8925,5005
C0036341,Schizophrenia,6733,DOID:5419,2040,5005
C0036341,Schizophrenia,6854,DOID:5419,17110,5005
C0036341,Schizophrenia,6855,DOID:5419,17109,5005
C0036341,Schizophrenia,6863,DOID:5419,7554,5005
C0036341,Schizophrenia,6925,DOID:5419,3965,5005
C0036341,Schizophrenia,694,DOID:5419,3653,5005
C0036341,Schizophrenia,6942,DOID:5419,4651,5005
C0036341,Schizophrenia,7057,DOID:5419,14688,5005
C0036341,Schizophrenia,7124,DOID:5419,17192,5005
C0036341,Schizophrenia,7157,DOID:5419,11242,5005
C0036341,Schizophrenia,7166,DOID:5419,2263,5005
C0036341,Schizophrenia,7434,DOID:5419,16504,5005
C0036341,Schizophrenia,7444,DOID:5419,9990,5005
C0036341,Schizophrenia,7726,DOID:5419,12275,5005
C0036341,Schizophrenia,775,DOID:5419,16384,5005
C0036341,Schizophrenia,783,DOID:5419,11216,5005
C0036341,Schizophrenia,79018,DOID:5419,12684,5005
C0036341,Schizophrenia,80145,DOID:5419,10659,5005
C0036341,Schizophrenia,80832,DOID:5419,1241,5005
C0036341,Schizophrenia,816,DOID:5419,1221,5005
C0036341,Schizophrenia,8204,DOID:5419,16348,5005
C0036341,Schizophrenia,8295,DOID:5419,345,5005
C0036341,Schizophrenia,837,DOID:5419,11081,5005
C0036341,Schizophrenia,8379,DOID:5419,5280,5005
C0036341,Schizophrenia,83857,DOID:5419,4943,5005
C0036341,Schizophrenia,83943,DOID:5419,15225,5005
C0036341,Schizophrenia,84062,DOID:5419,14322,5005
C0036341,Schizophrenia,84334,DOID:5419,13629,5005
C0036341,Schizophrenia,8452,DOID:5419,5694,5005
C0036341,Schizophrenia,84547,DOID:5419,11475,5005
C0036341,Schizophrenia,84628,DOID:5419,5840,5005
C0036341,Schizophrenia,84678,DOID:5419,14069,5005
C0036341,Schizophrenia,8542,DOID:5419,1867,5005
C0036341,Schizophrenia,8787,DOID:5419,8266,5005
C0036341,Schizophrenia,8991,DOID:5419,14911,5005
C0036341,Schizophrenia,90139,DOID:5419,9016,5005
C0036341,Schizophrenia,90273,DOID:5419,5785,5005
C0036341,Schizophrenia,90952,DOID:5419,16260,5005
C0036341,Schizophrenia,91574,DOID:5419,15911,5005
C0036341,Schizophrenia,9162,DOID:5419,10820,5005
C0036341,Schizophrenia,91752,DOID:5419,12206,5005
C0036341,Schizophrenia,92017,DOID:5419,3107,5005
C0036341,Schizophrenia,9378,DOID:5419,15478,5005
C0036341,Schizophrenia,94026,DOID:5419,10176,5005
C0036341,Schizophrenia,9508,DOID:5419,760,5005
C0036341,Schizophrenia,9600,DOID:5419,15055,5005
C0036341,Schizophrenia,9628,DOID:5419,14295,5005
C0036341,Schizophrenia,9638,DOID:5419,4857,5005
C0036341,Schizophrenia,9651,DOID:5419,6334,5005
C0036341,Schizophrenia,9685,DOID:5419,17082,5005
C0036341,Schizophrenia,9745,DOID:5419,9554,5005
C0036341,Schizophrenia,9821,DOID:5419,7626,5005
C0036341,Schizophrenia,9839,DOID:5419,16168,5005
C0036341,Schizophrenia,9947,DOID:5419,1413,5005
C0036341,Schizophrenia,9993,DOID:5419,14747,5005
C1800706,Idiopathic Pulmonary Fibrosis,10144,DOID:0050156,10271,53
C1800706,Idiopathic Pulmonary Fibrosis,1832,DOID:0050156,6120,53
C1800706,Idiopathic Pulmonary Fibrosis,23250,DOID:0050156,5978,53
C1800706,Idiopathic Pulmonary Fibrosis,255520,DOID:0050156,876,53
