DOID 1,DOID 2,Disease 1,Disease 2
DOID:12841,DOID:883,2282,6444
DOID:12842,DOID:0060033,2283,674
DOID:12849,DOID:0060041,2284,680
DOID:1285,DOID:5295,2285,4929
DOID:12857,DOID:2965,2286,3633
DOID:12858,DOID:1289,2287,2292
DOID:12859,DOID:480,2288,4652
DOID:1287,DOID:7,2289,5744
DOID:12883,DOID:4737,2290,4613
DOID:12889,DOID:12842,2291,2283
DOID:1289,DOID:331,2292,3835
DOID:12894,DOID:417,2293,4296
DOID:12895,DOID:10140,2294,1312
DOID:12897,DOID:10854,2295,1580
DOID:12899,DOID:10854,2296,1580
DOID:12900,DOID:417,2297,4296
DOID:12901,DOID:10854,2298,1580
DOID:12904,DOID:10854,2299,1580
DOID:12905,DOID:10854,2300,1580
DOID:12918,DOID:341,2301,3898
DOID:12919,DOID:12365,2302,2147
DOID:12926,DOID:11080,2303,1667
DOID:12927,DOID:11080,2304,1667
DOID:12929,DOID:0050825,2305,469
DOID:1293,DOID:1294,2306,2311
DOID:12930,DOID:0060036,2307,675
DOID:12932,DOID:397,2308,4189
DOID:12934,DOID:12558,2309,2205
DOID:12935,DOID:3978,2310,4191
DOID:1294,DOID:1245,2311,2173
DOID:12958,DOID:12959,2312,2313
DOID:12959,DOID:530,2313,4934
DOID:12960,DOID:11971,2314,1995
DOID:12961,DOID:0080015,2315,1173
DOID:12965,DOID:1240,2316,2162
DOID:12969,DOID:3620,2317,4009
DOID:12971,DOID:589,2318,5304
DOID:12972,DOID:285,2319,3586
DOID:12978,DOID:12365,2320,2147
DOID:12984,DOID:338,2321,3886
DOID:12986,DOID:9500,2322,6674
DOID:12987,DOID:615,2323,5407
DOID:12995,DOID:0060038,2324,677
DOID:12996,DOID:9938,2325,6846
DOID:12997,DOID:9938,2326,6846
DOID:13001,DOID:3407,2327,3897
DOID:13002,DOID:225,2328,3303
DOID:13003,DOID:224,2329,3301
DOID:13005,DOID:10619,2330,1499
DOID:13014,DOID:9368,2331,6623
DOID:13025,DOID:5679,2332,5173
DOID:13026,DOID:1563,2333,2980
DOID:13027,DOID:10914,2334,1600
DOID:13031,DOID:1529,2335,2968
DOID:13033,DOID:1529,2336,2968
DOID:13034,DOID:0050338,2337,108
DOID:13035,DOID:13034,2338,2337
DOID:13036,DOID:13034,2339,2337
DOID:13037,DOID:12959,2340,2313
DOID:13038,DOID:12959,2341,2313
DOID:13042,DOID:6432,2342,5517
DOID:13046,DOID:10794,2343,1554
DOID:13050,DOID:5119,2344,4820
DOID:13060,DOID:1686,2345,3040
DOID:13068,DOID:11705,2346,1900
DOID:1307,DOID:1561,2347,2978
DOID:13072,DOID:161,2348,3004
DOID:13074,DOID:8913,2349,6467
DOID:13078,DOID:1563,2350,2980
DOID:13080,DOID:417,2351,4296
DOID:13081,DOID:37,2352,4055
DOID:13087,DOID:225,2353,3303
DOID:13088,DOID:2034,2354,3198
DOID:13089,DOID:6713,2355,5637
DOID:13094,DOID:8483,2356,6313
DOID:13095,DOID:224,2357,3301
DOID:13096,DOID:0050828,2358,472
DOID:13097,DOID:2349,2359,3339
DOID:13098,DOID:8483,2360,6313
DOID:13099,DOID:3527,2361,3962
DOID:13100,DOID:6713,2362,5637
DOID:13109,DOID:0050623,2363,273
DOID:13110,DOID:0050623,2364,273
DOID:13112,DOID:12397,2365,2160
DOID:13113,DOID:12397,2366,2160
DOID:13117,DOID:4123,2367,4275
DOID:1312,DOID:0050851,2368,495
DOID:13120,DOID:13121,2369,2370
DOID:13121,DOID:2355,2370,3344
DOID:13127,DOID:6590,2371,5586
DOID:13129,DOID:10591,2372,1480
DOID:13133,DOID:13129,2373,2372
DOID:13134,DOID:9423,2374,6644
DOID:13135,DOID:539,2375,4986
DOID:13137,DOID:0060160,2376,789
DOID:13138,DOID:2921,2377,3615
DOID:13139,DOID:13138,2378,2377
DOID:13140,DOID:13141,2379,2380
DOID:13141,DOID:3480,2380,3931
DOID:13143,DOID:11130,2381,1684
DOID:13145,DOID:13143,2382,2381
DOID:13146,DOID:1508,2383,2954
DOID:13147,DOID:11963,2384,1993
DOID:13148,DOID:1679,2385,3036
DOID:13159,DOID:3445,2386,3914
DOID:13160,DOID:518,2387,4861
DOID:13166,DOID:13564,2388,2526
DOID:13168,DOID:4159,2389,4291
DOID:13169,DOID:3856,2390,4132
DOID:13174,DOID:9650,2391,6730
DOID:13185,DOID:6050,2392,5369
DOID:13186,DOID:6050,2393,5369
DOID:13189,DOID:848,2394,6310
DOID:1319,DOID:3620,2395,4009
DOID:13195,DOID:12176,2396,2069
DOID:13196,DOID:12176,2397,2069
DOID:13197,DOID:12176,2398,2069
DOID:13198,DOID:5113,2399,4817
DOID:13200,DOID:12176,2400,2069
DOID:13206,DOID:11132,2401,1685
DOID:13207,DOID:8947,2402,6482
DOID:13208,DOID:8947,2403,6482
DOID:13209,DOID:10273,2404,1367
DOID:13214,DOID:2007,2405,3188
DOID:13222,DOID:13223,2406,2407
DOID:13223,DOID:0060095,2407,729
DOID:13226,DOID:2123,2408,3243
DOID:13227,DOID:8501,2409,6321
DOID:13238,DOID:0050338,2410,108
DOID:13239,DOID:13240,2411,2413
DOID:1324,DOID:0050615,2412,265
DOID:13240,DOID:214,2413,3250
DOID:13241,DOID:865,2414,6391
DOID:13248,DOID:5295,2415,4929
DOID:13249,DOID:5295,2416,4929
DOID:1325,DOID:0050615,2417,265
DOID:13250,DOID:77,2418,6036
DOID:13252,DOID:341,2419,3898
DOID:13254,DOID:5353,2420,4966
DOID:13258,DOID:0050338,2421,108
DOID:13268,DOID:655,2422,5567
DOID:13269,DOID:3133,2423,3725
DOID:13270,DOID:3133,2424,3725
DOID:13271,DOID:13268,2425,2422
DOID:1328,DOID:934,2426,6612
DOID:13282,DOID:404,2427,4228
DOID:13295,DOID:1393,2428,2653
DOID:133,DOID:134,2429,2467
DOID:13300,DOID:8125,2430,6180
DOID:13306,DOID:1679,2431,3036
DOID:13310,DOID:8283,2432,6237
DOID:13313,DOID:26,2433,3451
DOID:13316,DOID:26,2434,3451
DOID:13317,DOID:2978,2435,3639
DOID:13326,DOID:2475,2436,3389
DOID:13327,DOID:9283,2437,6593
DOID:13328,DOID:83,2438,6241
DOID:13329,DOID:1210,2439,2032
DOID:13333,DOID:10944,2440,1618
DOID:13336,DOID:9965,2441,6858
DOID:13341,DOID:2475,2442,3389
DOID:13348,DOID:2596,2443,3447
DOID:13351,DOID:0060044,2444,683
DOID:13352,DOID:1234,2445,2131
DOID:13353,DOID:9857,2446,6814
DOID:13356,DOID:1570,2447,2983
DOID:13357,DOID:2557,2448,3429
DOID:13359,DOID:854,2449,6343
DOID:13364,DOID:863,2450,6378
DOID:13365,DOID:8927,2451,6472
DOID:13366,DOID:480,2452,4652
DOID:13368,DOID:12179,2453,2071
DOID:13369,DOID:8913,2454,6467
DOID:13371,DOID:11256,2455,1748
DOID:13372,DOID:2345,2456,3335
DOID:13374,DOID:65,2457,5546
DOID:13375,DOID:525,2458,4895
DOID:13378,DOID:1602,2459,3002
DOID:1338,DOID:589,2460,5304
DOID:13381,DOID:5113,2461,4817
DOID:13382,DOID:2361,2462,3345
DOID:13386,DOID:7427,2463,5907
DOID:13389,DOID:1294,2464,2311
DOID:1339,DOID:1342,2465,2480
DOID:13399,DOID:1432,2466,2802
DOID:134,DOID:119,2467,1983
DOID:1340,DOID:12449,2468,2172
DOID:13401,DOID:5679,2469,5173
DOID:13402,DOID:37,2470,4055
DOID:13403,DOID:11335,2471,1776
DOID:13404,DOID:11335,2472,1776
DOID:13405,DOID:11335,2473,1776
DOID:13406,DOID:3082,2474,3695
DOID:13407,DOID:11335,2475,1776
DOID:13409,DOID:9741,2476,6763
DOID:13413,DOID:936,2477,6619
DOID:13417,DOID:4090,2478,4264
DOID:13419,DOID:5295,2479,4929
DOID:1342,DOID:12449,2480,2172
DOID:1343,DOID:732,2481,5872
DOID:13431,DOID:0050338,2482,108
DOID:13444,DOID:0050338,2483,108
DOID:13446,DOID:5976,2484,5335
DOID:13447,DOID:10124,2485,1303
DOID:13448,DOID:11547,2486,1846
DOID:13450,DOID:0050292,2487,100
DOID:13452,DOID:11343,2488,1783
DOID:13453,DOID:2965,2489,3633
DOID:13454,DOID:2703,2490,3506
DOID:13461,DOID:732,2491,5872
DOID:13473,DOID:13474,2492,2493
DOID:13474,DOID:10526,2493,1454
DOID:13476,DOID:2596,2494,3447
DOID:13477,DOID:13033,2495,2336
DOID:13481,DOID:2256,2496,3306
DOID:13482,DOID:0080015,2497,1173
DOID:13487,DOID:0060040,2498,679
DOID:13490,DOID:9849,2499,6811
DOID:13491,DOID:9849,2500,6811
DOID:13492,DOID:9849,2501,6811
DOID:13498,DOID:732,2502,5872
DOID:13499,DOID:10154,2503,1319
DOID:135,DOID:0060114,2504,745
DOID:1350,DOID:0050621,2505,271
DOID:13500,DOID:10944,2506,1618
DOID:13501,DOID:1756,2507,3072
DOID:13507,DOID:1679,2508,3036
DOID:13514,DOID:1729,2509,3058
DOID:13515,DOID:0050736,2510,381
DOID:1352,DOID:2825,2511,3573
DOID:13520,DOID:10690,2512,1523
DOID:13521,DOID:11338,2513,1779
DOID:13523,DOID:37,2514,4055
DOID:13533,DOID:4254,2515,4343
DOID:13534,DOID:1468,2516,2897
DOID:13538,DOID:6199,2517,5425
DOID:13543,DOID:11201,2518,1717
DOID:13544,DOID:1067,2519,1518
DOID:13548,DOID:1289,2520,2292
DOID:13549,DOID:1405,2521,2698
DOID:1355,DOID:0050619,2522,269
DOID:13550,DOID:1686,2523,3040
DOID:13560,DOID:13223,2524,2407
DOID:13561,DOID:1891,2525,3130
DOID:13564,DOID:2473,2526,3387
DOID:13565,DOID:13564,2527,2526
DOID:13566,DOID:204,2528,3199
DOID:1357,DOID:0050619,2529,269
DOID:13574,DOID:9669,2530,6735
DOID:13575,DOID:13543,2531,2518
DOID:13576,DOID:11244,2532,1741
DOID:13579,DOID:11801,2533,1943
DOID:1358,DOID:1350,2534,2505
DOID:13580,DOID:4138,2535,4279
DOID:13585,DOID:9957,2536,6856
DOID:13589,DOID:345,2537,3919
DOID:13593,DOID:10591,2538,1480
DOID:136,DOID:0050918,2539,560
DOID:1360,DOID:0050619,2540,269
DOID:13603,DOID:13580,2541,2535
DOID:13608,DOID:13580,2542,2535
DOID:1361,DOID:1350,2543,2505
DOID:13619,DOID:13580,2544,2535
DOID:1362,DOID:0050619,2545,269
DOID:13620,DOID:1882,2546,3127
DOID:13622,DOID:0050338,2547,108
DOID:13626,DOID:4677,2548,4575
DOID:13628,DOID:2862,2549,3592
DOID:13629,DOID:2498,2550,3402
DOID:1363,DOID:0050619,2551,269
DOID:13636,DOID:1342,2552,2480
DOID:1364,DOID:1350,2553,2505
DOID:13641,DOID:240,2554,3361
DOID:13649,DOID:2537,2555,3420
DOID:13651,DOID:1400,2556,2680
DOID:13653,DOID:530,2557,4934
DOID:13654,DOID:530,2558,4934
DOID:13655,DOID:1400,2559,2680
DOID:13656,DOID:1428,2560,2791
DOID:13658,DOID:1829,2561,3111
DOID:13662,DOID:1285,2562,2285
DOID:13664,DOID:9588,2563,6705
DOID:13676,DOID:13452,2564,2488
DOID:13677,DOID:225,2565,3303
DOID:13687,DOID:3558,2566,3975
DOID:13689,DOID:9590,2567,6708
DOID:13690,DOID:13148,2568,2385
DOID:13691,DOID:2658,2569,3480
DOID:137,DOID:0060114,2570,745
DOID:13709,DOID:10132,2571,1309
DOID:1371,DOID:0060095,2572,729
DOID:13711,DOID:1091,2573,1598
DOID:13714,DOID:1091,2574,1598
DOID:13717,DOID:9669,2575,6735
DOID:13722,DOID:1395,2576,2663
DOID:13724,DOID:5113,2577,4817
DOID:13725,DOID:5113,2578,4817
DOID:1373,DOID:0060095,2579,729
DOID:13730,DOID:13731,2580,2581
DOID:13731,DOID:11130,2581,1684
DOID:13732,DOID:9724,2582,6755
DOID:13736,DOID:345,2583,3919
DOID:13738,DOID:272,2584,3516
DOID:13739,DOID:272,2585,3516
DOID:13742,DOID:962,2586,6720
DOID:13743,DOID:6293,2587,5471
DOID:1375,DOID:18,2588,3099
DOID:13756,DOID:13757,2589,2590
DOID:13757,DOID:1400,2590,2680
DOID:13760,DOID:5502,2591,5048
DOID:13767,DOID:883,2592,6444
DOID:13768,DOID:883,2593,6444
DOID:13774,DOID:10493,2594,1446
DOID:13775,DOID:934,2595,6612
DOID:13777,DOID:0050737,2596,382
DOID:13778,DOID:0050338,2597,108
DOID:13781,DOID:381,2598,4111
DOID:13787,DOID:11595,2599,1867
DOID:13788,DOID:11595,2600,1867
DOID:13789,DOID:11595,2601,1867
DOID:13790,DOID:5782,2602,5251
DOID:13791,DOID:5782,2603,5251
DOID:13794,DOID:13452,2604,2488
DOID:13799,DOID:0050671,2605,318
DOID:138,DOID:119,2606,1983
DOID:1380,DOID:363,2607,4011
DOID:13800,DOID:0050339,2608,109
DOID:13801,DOID:934,2609,6612
DOID:13809,DOID:1168,2610,1892
DOID:1381,DOID:1383,2611,2621
DOID:13810,DOID:1168,2612,1892
DOID:13811,DOID:345,2613,3919
DOID:13812,DOID:345,2614,3919
DOID:13814,DOID:3418,2615,3902
DOID:13819,DOID:0050339,2616,109
DOID:1382,DOID:1383,2617,2621
DOID:13822,DOID:83,2618,6241
DOID:13823,DOID:9423,2619,6644
DOID:13825,DOID:9423,2620,6644
DOID:1383,DOID:37,2621,4055
DOID:13832,DOID:1682,2622,3039
DOID:13839,DOID:481,2623,4653
DOID:1386,DOID:1387,2624,2632
DOID:13861,DOID:13452,2625,2488
DOID:13862,DOID:1405,2626,2698
DOID:13864,DOID:5656,2627,5161
DOID:13865,DOID:1756,2628,3072
DOID:13866,DOID:3418,2629,3902
DOID:13867,DOID:1468,2630,2897
DOID:13868,DOID:10132,2631,1309
DOID:1387,DOID:3146,2632,3736
DOID:1388,DOID:1387,2633,2632
DOID:13884,DOID:0050824,2634,468
DOID:1389,DOID:574,2635,5219
DOID:13891,DOID:841,2636,6274
DOID:139,DOID:2615,2637,3459
DOID:1390,DOID:1387,2638,2632
DOID:13902,DOID:0050133,2639,37
DOID:13909,DOID:13399,2640,2466
DOID:1391,DOID:1387,2641,2632
DOID:13910,DOID:13399,2642,2466
DOID:13911,DOID:13399,2643,2466
DOID:13912,DOID:13399,2644,2466
DOID:13913,DOID:574,2645,5219
DOID:13918,DOID:4737,2646,4613
DOID:13919,DOID:11782,2647,1936
DOID:1392,DOID:1393,2648,2653
DOID:13921,DOID:11963,2649,1993
DOID:13922,DOID:11963,2650,1993
DOID:13924,DOID:3087,2651,3698
DOID:13929,DOID:1400,2652,2680
DOID:1393,DOID:5614,2653,5134
DOID:13934,DOID:1756,2654,3072
DOID:13938,DOID:229,2655,3316
DOID:1394,DOID:18,2656,3099
DOID:13941,DOID:9847,2657,6809
DOID:13942,DOID:10973,2658,1631
DOID:13943,DOID:14654,2659,2891
DOID:13945,DOID:10579,2660,1472
DOID:13948,DOID:365,2661,4023
DOID:13949,DOID:1679,2662,3036
DOID:1395,DOID:883,2663,6444
DOID:13951,DOID:13223,2664,2407
DOID:13953,DOID:13223,2665,2407
DOID:13955,DOID:13223,2666,2407
DOID:13956,DOID:13223,2667,2407
DOID:13957,DOID:13223,2668,2407
DOID:13958,DOID:0060095,2669,729
DOID:13963,DOID:9669,2670,6735
DOID:13964,DOID:9669,2671,6735
DOID:1397,DOID:930,2672,6600
DOID:13972,DOID:0050671,2673,318
DOID:13976,DOID:750,2674,5942
DOID:1398,DOID:0050117,2675,28
DOID:1399,DOID:1400,2676,2680
DOID:13994,DOID:2256,2677,3306
DOID:13996,DOID:10154,2678,1319
DOID:13999,DOID:2456,2679,3381
DOID:1400,DOID:5614,2680,5134
DOID:14000,DOID:5679,2681,5173
DOID:14004,DOID:3627,2682,4010
DOID:14006,DOID:0050828,2683,472
DOID:14018,DOID:5082,2684,4806
DOID:14019,DOID:11077,2685,1664
DOID:14021,DOID:1222,2686,2085
DOID:14022,DOID:3223,2687,3786
DOID:14026,DOID:5113,2688,4817
DOID:14032,DOID:5158,2689,4848
DOID:14033,DOID:5158,2690,4848
DOID:14037,DOID:520,2691,4873
DOID:14039,DOID:2916,2692,3611
DOID:1404,DOID:1405,2693,2698
DOID:14040,DOID:0060005,2694,646
DOID:14042,DOID:3312,2695,3837
DOID:14043,DOID:437,2696,4409
DOID:14049,DOID:0050292,2697,100
DOID:1405,DOID:13550,2698,2523
DOID:14059,DOID:120,2699,2007
DOID:1406,DOID:240,2700,3361
DOID:14064,DOID:2921,2701,3615
DOID:14066,DOID:4781,2702,4637
DOID:14067,DOID:12365,2703,2147
DOID:14068,DOID:12365,2704,2147
DOID:14069,DOID:12365,2705,2147
DOID:1407,DOID:12030,2706,2017
DOID:14070,DOID:1242,2707,2168
DOID:14075,DOID:1756,2708,3072
DOID:14080,DOID:446,2709,4464
DOID:14081,DOID:1468,2710,2897
DOID:14087,DOID:3342,2711,3860
DOID:14089,DOID:216,2712,3265
DOID:14092,DOID:2388,2713,3358
DOID:14095,DOID:11104,2714,1674
DOID:14096,DOID:12336,2715,2128
DOID:14099,DOID:12639,2716,2222
DOID:14107,DOID:381,2717,4111
DOID:14110,DOID:5672,2718,5169
DOID:14111,DOID:1456,2719,2884
DOID:14115,DOID:0050339,2720,109
DOID:14116,DOID:3153,2721,3741
DOID:14118,DOID:1168,2722,1892
DOID:1412,DOID:18,2723,3099
DOID:14121,DOID:1461,2724,2890
DOID:14125,DOID:338,2725,3886
DOID:14130,DOID:1284,2726,2281
DOID:14131,DOID:1284,2727,2281
DOID:14133,DOID:229,2728,3316
DOID:14139,DOID:14110,2729,2718
DOID:1414,DOID:1100,2730,1643
DOID:14140,DOID:2498,2731,3402
DOID:14145,DOID:14110,2732,2718
DOID:14146,DOID:1426,2733,2779
DOID:1415,DOID:1417,2734,2741
DOID:14150,DOID:5612,2735,5133
DOID:14151,DOID:5612,2736,5133
DOID:14152,DOID:5612,2737,5133
DOID:14155,DOID:1210,2738,2032
DOID:14159,DOID:10908,2739,1597
DOID:14165,DOID:566,2740,5163
DOID:1417,DOID:3480,2741,3931
DOID:14172,DOID:6000,2742,5346
DOID:14174,DOID:3541,2743,3969
DOID:14175,DOID:5241,2744,4893
DOID:14176,DOID:11702,2745,1899
DOID:14177,DOID:2115,2746,3240
DOID:14179,DOID:2583,2747,3444
DOID:14181,DOID:971,2748,6748
DOID:14183,DOID:2537,2749,3420
DOID:14184,DOID:2537,2750,3420
DOID:14188,DOID:65,2751,5546
DOID:14192,DOID:970,2752,6745
DOID:14199,DOID:1242,2753,2168
DOID:14202,DOID:10223,2754,1349
DOID:14203,DOID:10223,2755,1349
DOID:14213,DOID:0050736,2756,381
DOID:14218,DOID:653,2757,5560
DOID:14219,DOID:447,2758,4470
DOID:14221,DOID:654,2759,5563
DOID:14223,DOID:65,2760,5546
DOID:14224,DOID:3225,2761,3787
DOID:14225,DOID:10791,2762,1551
DOID:14227,DOID:12336,2763,2128
DOID:14228,DOID:12336,2764,2128
DOID:14230,DOID:11343,2765,1783
DOID:14233,DOID:930,2766,6600
DOID:14239,DOID:2123,2767,3243
DOID:14243,DOID:222,2768,3286
DOID:14244,DOID:13757,2769,2590
DOID:14245,DOID:2007,2770,3188
DOID:14247,DOID:11506,2771,1836
DOID:14248,DOID:14247,2772,2771
DOID:1425,DOID:1426,2773,2779
DOID:14250,DOID:0080014,2774,1172
DOID:14251,DOID:8501,2775,6321
DOID:14252,DOID:8501,2776,6321
DOID:14253,DOID:8501,2777,6321
DOID:14256,DOID:848,2778,6310
DOID:1426,DOID:18,2779,3099
DOID:14261,DOID:0050735,2780,380
DOID:14262,DOID:1508,2781,2954
DOID:14264,DOID:0050702,2782,349
DOID:14265,DOID:5749,2783,5228
DOID:14268,DOID:9446,2784,6651
DOID:14269,DOID:9446,2785,6651
DOID:14270,DOID:9446,2786,6651
DOID:14271,DOID:9446,2787,6651
DOID:14272,DOID:9446,2788,6651
DOID:14275,DOID:2059,2789,3210
DOID:14276,DOID:381,2790,4111
DOID:1428,DOID:26,2791,3451
DOID:14283,DOID:225,2792,3303
DOID:14284,DOID:381,2793,4111
DOID:14286,DOID:381,2794,4111
DOID:14287,DOID:13794,2795,2604
DOID:14289,DOID:0050826,2796,470
DOID:14291,DOID:0050736,2797,381
DOID:14292,DOID:2059,2798,3210
DOID:14305,DOID:3798,2799,4107
DOID:14308,DOID:471,2800,4602
DOID:14319,DOID:552,2801,5065
DOID:1432,DOID:5679,2802,5173
DOID:14320,DOID:2030,2803,3196
DOID:14323,DOID:0050736,2804,381
DOID:14324,DOID:12365,2805,2147
DOID:14325,DOID:12365,2806,2147
DOID:14330,DOID:0050890,2807,532
DOID:14332,DOID:13548,2808,2520
DOID:14336,DOID:1414,2809,2730
DOID:14350,DOID:7166,2810,5812
DOID:14351,DOID:7166,2811,5812
DOID:14353,DOID:7166,2812,5812
DOID:1436,DOID:10124,2813,1303
DOID:14365,DOID:9252,2814,6569
DOID:14374,DOID:8295,2815,6240
DOID:14384,DOID:368,2816,4041
DOID:1439,DOID:18,2817,3099
DOID:14392,DOID:3875,2818,4142
DOID:14397,DOID:12384,2819,2154
DOID:1440,DOID:1441,2820,2823
DOID:14400,DOID:1271,2821,2245
DOID:14402,DOID:2537,2822,3420
DOID:1441,DOID:0050951,2823,593
DOID:14413,DOID:566,2824,5163
DOID:14415,DOID:8125,2825,6180
DOID:14418,DOID:883,2826,6444
DOID:1442,DOID:1443,2827,2831
DOID:14422,DOID:1080,2828,1555
DOID:14423,DOID:3418,2829,3902
DOID:14427,DOID:1428,2830,2791
DOID:1443,DOID:936,2831,6619
DOID:14435,DOID:11506,2832,1836
DOID:14443,DOID:0060220,2833,849
DOID:14444,DOID:9858,2834,6815
DOID:14445,DOID:1405,2835,2698
DOID:14447,DOID:1924,2836,3147
DOID:14448,DOID:14447,2837,2836
DOID:14449,DOID:3491,2838,3938
DOID:14450,DOID:14447,2839,2836
DOID:14451,DOID:1029,2840,1372
DOID:14452,DOID:1029,2841,1372
DOID:14453,DOID:841,2842,6274
DOID:14456,DOID:11077,2843,1664
DOID:14457,DOID:11077,2844,1664
DOID:14459,DOID:255,2845,3425
DOID:14463,DOID:483,2846,4660
DOID:14464,DOID:481,2847,4653
DOID:14472,DOID:934,2848,6612
DOID:14482,DOID:2731,2849,3522
DOID:14483,DOID:12859,2850,2288
DOID:14484,DOID:0050292,2851,100
DOID:14489,DOID:11819,2852,1952
DOID:14491,DOID:4939,2853,4735
DOID:14495,DOID:8439,2854,6289
DOID:14497,DOID:9455,2855,6653
DOID:14498,DOID:3146,2856,3736
DOID:14499,DOID:1927,2857,3150
DOID:14500,DOID:3211,2858,3780
DOID:14501,DOID:0050737,2859,382
DOID:14502,DOID:9455,2860,6653
DOID:14503,DOID:9455,2861,6653
DOID:14504,DOID:4330,2862,4393
DOID:14507,DOID:1237,2863,2149
DOID:14512,DOID:1508,2864,2954
DOID:14515,DOID:0060388,2865,1017
DOID:14522,DOID:8483,2866,6313
DOID:14523,DOID:11518,2867,1841
DOID:14524,DOID:1443,2868,2831
DOID:14525,DOID:225,2869,3303
DOID:14529,DOID:13240,2870,2413
DOID:1453,DOID:1456,2871,2884
DOID:14534,DOID:5940,2872,5327
DOID:14535,DOID:117,2873,1897
DOID:14544,DOID:5639,2874,5153
DOID:14545,DOID:3856,2875,4132
DOID:14546,DOID:0050619,2876,269
DOID:14547,DOID:14546,2877,2876
DOID:14548,DOID:9283,2878,6593
DOID:1455,DOID:1453,2879,2871
DOID:14550,DOID:13240,2880,2413
DOID:14555,DOID:146,2881,2888
DOID:14557,DOID:12326,2882,2122
DOID:14559,DOID:9470,2883,6661
DOID:1456,DOID:10944,2884,1618
DOID:14566,DOID:4,2885,6877
DOID:1458,DOID:1459,2886,2887
DOID:1459,DOID:50,2887,4771
DOID:146,DOID:1891,2888,3130
DOID:1460,DOID:1461,2889,2890
DOID:1461,DOID:178,2890,3084
DOID:14654,DOID:47,2891,4596
DOID:14669,DOID:1934,2892,3158
DOID:1467,DOID:1468,2893,2897
DOID:14670,DOID:0050737,2894,382
DOID:14671,DOID:0050737,2895,382
DOID:14679,DOID:225,2896,3303
DOID:1468,DOID:3930,2897,4171
DOID:14681,DOID:0080014,2898,1172
DOID:14683,DOID:2163,2899,3266
DOID:14686,DOID:0050736,2900,381
DOID:14687,DOID:2256,2901,3306
DOID:14692,DOID:3146,2902,3736
DOID:14693,DOID:0050736,2903,381
DOID:14694,DOID:0050737,2904,382
DOID:14695,DOID:9870,2905,6822
DOID:14699,DOID:0060388,2906,1017
DOID:1470,DOID:1595,2907,2999
DOID:14701,DOID:0060159,2908,788
DOID:14702,DOID:0050736,2909,381
DOID:14705,DOID:12960,2910,2314
DOID:14711,DOID:0050735,2911,380
DOID:14717,DOID:423,2912,4326
DOID:14720,DOID:13359,2913,2449
DOID:14723,DOID:0050737,2914,382
DOID:14725,DOID:0050736,2915,381
DOID:14731,DOID:0080015,2916,1173
DOID:14735,DOID:1558,2917,2977
DOID:14737,DOID:0050735,2918,380
DOID:1474,DOID:824,2919,6225
DOID:14743,DOID:0050736,2920,381
DOID:14744,DOID:225,2921,3303
DOID:14748,DOID:0050737,2922,382
DOID:14749,DOID:0060159,2923,788
DOID:1475,DOID:0060084,2924,719
DOID:14753,DOID:0060159,2925,788
DOID:14755,DOID:9252,2926,6569
DOID:14756,DOID:13359,2927,2449
DOID:14757,DOID:13359,2928,2449
DOID:14759,DOID:13359,2929,2449
DOID:14761,DOID:12960,2930,2314
DOID:14762,DOID:11971,2931,1995
DOID:14764,DOID:0050736,2932,381
DOID:14766,DOID:557,2933,5104
DOID:14768,DOID:12960,2934,2314
DOID:14773,DOID:0050737,2935,382
DOID:14775,DOID:13359,2936,2449
DOID:14777,DOID:0050702,2937,349
DOID:14778,DOID:0050736,2938,381
DOID:14780,DOID:225,2939,3303
DOID:14784,DOID:1289,2940,2292
DOID:14789,DOID:0080027,2941,1182
DOID:14791,DOID:5679,2942,5173
DOID:14793,DOID:0050177,2943,65
DOID:14796,DOID:225,2944,3303
DOID:14798,DOID:2256,2945,3306
DOID:1483,DOID:3388,2946,3890
DOID:1485,DOID:0050737,2947,382
DOID:1492,DOID:0050155,2948,52
DOID:1495,DOID:1496,2949,2950
DOID:1496,DOID:883,2950,6444
DOID:1498,DOID:0050338,2951,108
DOID:15,DOID:7,2952,5744
DOID:150,DOID:4,2953,6877
DOID:1508,DOID:2473,2954,3387
DOID:1509,DOID:1510,2955,2956
DOID:1510,DOID:150,2956,2953
DOID:1512,DOID:1513,2957,2958
DOID:1513,DOID:2568,2958,3436
DOID:1517,DOID:4610,2959,4541
DOID:1518,DOID:5295,2960,4929
DOID:1519,DOID:1521,2961,2963
DOID:1520,DOID:219,2962,3275
DOID:1521,DOID:5672,2963,5169
DOID:1522,DOID:1521,2964,2963
DOID:1523,DOID:219,2965,3275
DOID:1525,DOID:1526,2966,2967
DOID:1526,DOID:631,2967,5476
DOID:1529,DOID:48,2968,4651
DOID:1532,DOID:0050161,2969,58
DOID:154,DOID:0050687,2970,334
DOID:1540,DOID:170,2971,3045
DOID:1542,DOID:11934,2972,1990
DOID:1554,DOID:0060220,2973,849
DOID:1555,DOID:37,2974,4055
DOID:1556,DOID:1557,2975,2976
DOID:1557,DOID:0060056,2976,694
DOID:1558,DOID:37,2977,4055
DOID:1561,DOID:150,2978,2953
DOID:1562,DOID:0050135,2979,39
DOID:1563,DOID:0050134,2980,38
DOID:1564,DOID:0050117,2981,28
DOID:1569,DOID:1570,2982,2983
DOID:1570,DOID:530,2983,4934
DOID:1571,DOID:1570,2984,2983
DOID:1572,DOID:1573,2985,2986
DOID:1573,DOID:10908,2986,1597
DOID:1574,DOID:302,2987,3667
